portfolio,date,net_return,gross_return,tc_cost,turnover,n_stocks
vw_gr_top_n_10,2014-07-31,0.021836286831554554,0.022136286831554556,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2014-08-31,0.059132502501118345,0.05923250250111835,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2014-09-30,-0.008835842333154147,-0.008635842333154146,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2014-10-31,0.043868524614548446,0.04426852461454844,0.0004,0.4,10
vw_gr_top_n_10,2014-11-30,0.0617559385666333,0.0619559385666333,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2014-12-31,-0.003621748777542392,-0.0033217487775423923,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2015-01-31,-0.008217575485572809,-0.008217575485572809,0.0,0.0,10
vw_gr_top_n_10,2015-02-28,0.05557360211459158,0.05577360211459158,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2015-03-31,-0.004507051176358074,-0.004507051176358074,0.0,0.0,10
vw_gr_top_n_10,2015-04-30,-0.022931384427722436,-0.022731384427722438,0.00019999999999999996,0.19999999999999996,10
vw_gr_top_n_10,2015-05-31,0.0456544260751854,0.0457544260751854,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2015-06-30,-0.010933535560481992,-0.010533535560481993,0.0004,0.4,10
vw_gr_top_n_10,2015-07-31,0.08521355073268594,0.08521355073268594,0.0,0.0,10
vw_gr_top_n_10,2015-08-31,-0.041105575436912636,-0.041005575436912634,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2015-09-30,-0.004805978422343017,-0.004405978422343017,0.0004,0.4,9
vw_gr_top_n_10,2015-10-31,0.053344196240796574,0.053444196240796576,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2015-11-30,0.009318550363363027,0.009418550363363027,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2015-12-31,-0.00021129598815929806,8.870401184070203e-05,0.0003000000000000001,0.30000000000000004,10
vw_gr_top_n_10,2016-01-31,-0.041103518068163744,-0.041103518068163744,0.0,0.0,10
vw_gr_top_n_10,2016-02-29,-0.0026598993787696644,-0.0026598993787696644,0.0,0.0,10
vw_gr_top_n_10,2016-03-31,0.05836361585293396,0.05876361585293396,0.0004,0.4,10
vw_gr_top_n_10,2016-04-30,-0.03658946993061933,-0.03648946993061933,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2016-05-31,0.020110653539175394,0.020210653539175394,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2016-06-30,-0.015147571666605323,-0.014747571666605324,0.0004,0.4,10
vw_gr_top_n_10,2016-07-31,0.05303897065785787,0.05303897065785787,0.0,0.0,10
vw_gr_top_n_10,2016-08-31,-0.005701240839005145,-0.005501240839005145,0.00019999999999999996,0.19999999999999996,9
vw_gr_top_n_10,2016-09-30,0.0036915270423856176,0.004091527042385618,0.0004,0.4,10
vw_gr_top_n_10,2016-10-31,-0.01788473029059869,-0.01788473029059869,0.0,0.0,10
vw_gr_top_n_10,2016-11-30,0.006912945642678555,0.006912945642678555,0.0,0.0,10
vw_gr_top_n_10,2016-12-31,0.015561140860721544,0.015661140860721543,9.999999999999998e-05,0.09999999999999998,10
vw_gr_top_n_10,2017-01-31,0.0319288985108335,0.0319288985108335,0.0,0.0,10
vw_gr_top_n_10,2017-02-28,0.04083808899060469,0.04083808899060469,0.0,0.0,10
vw_gr_top_n_10,2017-03-31,0.01660514362144591,0.01660514362144591,0.0,0.0,10
